date,status,speaker,title,url,last_checked,language,type
2021-02-07,Success,Stephen Shembo,"King Ahasuerus Part 15 From A Black Dog To White Dog, Amalek Vs Joshua",https://www.youtube.com/watch?v=X-7ckHbEtN0,2025-12-28,Unknown,Full Sermon
2021-02-10,Success,Unknown Speaker,King Ahasuerus Part 16 From A Black Dog To Full Redemption,https://www.youtube.com/watch?v=DYlyILI6guI,2025-12-28,Unknown,Full Sermon
2021-02-14,Success,Stephen Shembo,"King Ahasuerus Part 17  The 4 Types of Loves Agapao, Phileo, Lustful, & Filth",https://www.youtube.com/watch?v=H7xEMgcZ4bw,2025-12-28,Unknown,Full Sermon
2021-02-17,Success,Glenn Kelly,Meditate On The Resurrected Christ,https://www.youtube.com/watch?v=ABpVJ0Drld4,2025-12-28,Unknown,Full Sermon
2021-02-21,Success,Stephen Shembo,"King Ahasuerus Part 18 Teenager Age Smoking, Drinking, & Sex",https://www.youtube.com/watch?v=0FMUzJvRLZo,2025-12-28,Unknown,Full Sermon
2021-02-25,Success,Dennis McBride,Effective Prayer,https://www.youtube.com/watch?v=jv_GATd92NY,2025-12-28,Unknown,Full Sermon
2021-02-28,Success,Stephen Shembo,"King Ahasuerus Part 19 Our Natural Birth Zodiac, Place & Family Genes",https://www.youtube.com/watch?v=ei7vuezU5SQ,2025-12-28,Unknown,Full Sermon
2021-03-03,Success,Stephen Shembo,King Ahasuerus Part 20 Key of Being A Virgin,https://www.youtube.com/watch?v=HRlVYMijtMk,2025-12-28,Unknown,Full Sermon
2021-03-07,Success,Andrew Glover,Obeying The Voice of The Son of Man (A),https://www.youtube.com/watch?v=JZMWCg6VQJQ,2025-12-28,Unknown,Full Sermon
2021-03-07,Success,Andrew Glover,Obeying The Voice of The Son of Man (B),https://www.youtube.com/watch?v=88lPqW3GwEM,2025-12-28,Unknown,Full Sermon
2021-03-10,Success,Polycarpe Omambo,The Deep Calleth Unto The Deep,https://www.youtube.com/watch?v=iTpWRwG8R-s,2025-12-28,Unknown,Full Sermon
2021-03-14,Success,Stephen Shembo,King Ahasuerus Part 21 Office of Treasurer & Our Associates,https://www.youtube.com/watch?v=uPGjva2CtVE,2025-12-28,Unknown,Full Sermon
2021-03-17,Success,Stephen Shembo,King Ahasuerus Part 22 Who Should Be Your Friend,https://www.youtube.com/watch?v=3ggOuE5OGJE,2025-12-28,Unknown,Full Sermon
2021-03-21,Success,Stephen Shembo,King Ahasuerus Part 23 Lust of Eyes & Eyes Make Up,https://www.youtube.com/watch?v=jgBKQnvkGPI,2025-12-28,Unknown,Full Sermon
2021-03-24,Success,Glenn Kelly,Mental Attitude,https://www.youtube.com/watch?v=gsbOnzsDsPI,2025-12-28,Unknown,Full Sermon
2021-03-28,Success,Stephen Shembo,King Ahasuerus Part 24 The God of Variety & Mixed Marriage,https://www.youtube.com/watch?v=yEEB4juA6rM,2025-12-28,Unknown,Full Sermon
2021-03-31,Success,Tim Cross,Prevailing Power of Revelation,https://www.youtube.com/watch?v=bYkGb341748,2025-12-28,Unknown,Full Sermon
2021-04-04,Success,Stephen Shembo,King Ahasuerus Part 25 Heathen Traits Make Up & Nails,https://www.youtube.com/watch?v=pGtf7OJvpPE,2025-12-28,Unknown,Full Sermon
2021-04-07,Success,Stephen Shembo,King Ahasuerus Part 26 Heathenism,https://www.youtube.com/watch?v=nsvY_057JzM,2025-12-28,Unknown,Full Sermon
2021-04-11,Success,Stephen Shembo,"King Ahasuerus Part 27 Heathenism, Christmas, & Easter Customs",https://www.youtube.com/watch?v=knanjjJI3JA,2025-12-28,Unknown,Full Sermon
2021-04-14,Success,Stephen Shembo,"King Ahasuerus Part 28 Hair, Wisdom & Understanding",https://www.youtube.com/watch?v=OAUEa58GNn8,2025-12-28,Unknown,Full Sermon
2021-04-18,Success,Stephen Shembo,King Ahasuerus Part 29 Wisdom Becoming Bride,https://www.youtube.com/watch?v=ccUOmtE1PtY,2025-12-28,Unknown,Full Sermon
2021-04-21,Success,Stephen Shembo,King Ahasuerus Part 30 Two Wisdoms Harlot Vs Bride,https://www.youtube.com/watch?v=7Yju0uMoJl4,2025-12-28,Unknown,Full Sermon
2021-04-25,Success,Stephen Shembo,"King Ahas Part 31 Jezebel, Wrong Marriage, Make Up, Eye Paint, Nail, & Earring",https://www.youtube.com/watch?v=aXsi2m_yvnY,2025-12-28,Unknown,Full Sermon
2021-04-28,Success,Stephen Shembo,King Ahasuerus Part 32 Hair of Woman Under Nazarite Vow,https://www.youtube.com/watch?v=nklKSKDfigM,2025-12-28,Unknown,Full Sermon
2021-05-02,Success,Stephen Shembo,"King Ahasuerus Part 33 Samson & Woman's Hair, The Power of The Head",https://www.youtube.com/watch?v=hW44Ty-7y9A,2025-12-28,Unknown,Full Sermon
2021-05-05,Success,Stephen Shembo,King Ahasuerus Part 34 Responsibility of A Man As The Head To A Wife,https://www.youtube.com/watch?v=sGF-erZEMcw,2025-12-28,Unknown,Full Sermon
2021-05-09,Success,Stephen Shembo,King Ahasuerus Part 35 Mystery of Special Grace Under The Proper Head,https://www.youtube.com/watch?v=PRNH6CmPhIk,2025-12-28,Unknown,Full Sermon
2021-05-12,Success,Stephen Shembo,King Ahasuerus Part 36 Mystery of Special Grace Under The Proper Head Continue,https://www.youtube.com/watch?v=eZ7jZAnSRxU,2025-12-28,Unknown,Full Sermon
2021-05-16,Success,Stephen Shembo,King Ahasuerus Part 37 The Window of Jezebel,https://www.youtube.com/watch?v=RIpYeYwlFrI,2025-12-28,Unknown,Full Sermon
2021-05-19,Success,Stephen Shembo,King Ahasuerus Part 38 The Harlot of Proverbs 7,https://www.youtube.com/watch?v=THt6b8iz0nA,2025-12-28,Unknown,Full Sermon
2021-05-23,Success,Darrell Ward,Go Meet Jesus,https://www.youtube.com/watch?v=fKe9M0mW9Dg,2025-12-28,Unknown,Full Sermon
2021-05-26,Success,Polycarpe Omambo,Position Gives Possession,https://www.youtube.com/watch?v=WdIR6hfYDK8,2025-12-28,Unknown,Full Sermon
2021-05-30,Success,Stephen Shembo,King Ahasuerus Part 39 True Meaning of The Woman Designed By Satan,https://www.youtube.com/watch?v=lpCDPVbBvb4,2025-12-28,Unknown,Full Sermon
2021-06-02,Success,Glenn Kelly,Spirit of Doctrine; Influence,https://www.youtube.com/watch?v=YauYpBbUFqg,2025-12-28,Unknown,Full Sermon
2021-06-06,Success,Stephen Shembo,King Ahasuerus Part 40 Mystery of The By-Product Or Weaker Vessel,https://www.youtube.com/watch?v=caJ5anZ_4iA,2025-12-28,Unknown,Full Sermon
2021-06-10,Success,Polycarp Omambo,"Awake Thou That Sleepest, Arise From The Dead, & Christ Shall Give Thee Light",https://www.youtube.com/watch?v=LH6PMb3dgQI,2025-12-28,Unknown,Full Sermon
2021-06-13,Success,Stephen Shembo,King Ahasuerus Part 41 Power In Weakness,https://www.youtube.com/watch?v=hh2xtQ-8L5c,2025-12-28,Unknown,Full Sermon
2021-06-17,Success,Glenn Kelly,Spirit of Doctrine Jannes & Jambres,https://www.youtube.com/watch?v=s6ELPIXXKFM,2025-12-28,Unknown,Full Sermon
2021-06-20,Success,Chad Lamb,The Ministry of The Father,https://www.youtube.com/watch?v=WkSDLSR3gOo,2025-12-28,Unknown,Full Sermon
2021-06-23,Success,Bruce Faust,The Unveiling of You,https://www.youtube.com/watch?v=sMhU1KSteYE,2025-12-28,Unknown,Full Sermon
