date,status,speaker,title,url,last_checked,language,type,description,duration,church
2024-10-16,No Transcript,Paul Haylett,"October 16, 2024 - Bro Paul Haylett ""If We Were Job, Our Reaction To The Test""",https://www.youtube.com/watch?v=xwsiIJvAY2Q,2026-01-05,Unknown,Church Service,Bro Paul Haylett Grace Tabernacle,84,Grace Tabernacle Nampa
2024-10-13,Success,Paul Haylett,"October 13, 2024",https://www.youtube.com/watch?v=Z_OiVLY75uA,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2024-10-09,Success,Unknown Speaker,"October 9, 2024",https://www.youtube.com/watch?v=7i6n-d_cbxQ,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2024-10-06,Success,Paul Haylett,"October 6, 2024",https://www.youtube.com/watch?v=Wjn0ykUTKnY,2026-01-10,Unknown,Church Service,,,Grace Tabernacle Nampa
2024-10-02,No Transcript,David Nash,"October 2, 2024 - Bro David Nash ""The Voice""",https://www.youtube.com/watch?v=AvdXY7OisK4,2026-01-05,Unknown,Church Service,Bro David Nash Grace Tabernacle,105,Grace Tabernacle Nampa
2024-09-29,Success,Paul Haylett,"September 29, 2024",https://www.youtube.com/watch?v=_lBRT4URIQI,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2024-09-25,Success,David Nash,"September 25, 2024",https://www.youtube.com/watch?v=xeoakP7yrck,2026-01-10,Unknown,Church Service,,,Grace Tabernacle Nampa
2024-09-22,Success,Unknown Speaker,"September 22, 2024",https://www.youtube.com/watch?v=HRQsIVMqeY0,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2024-09-18,Success,Unknown Speaker,"September 18, 2024",https://www.youtube.com/watch?v=Zyf6cMdYtjs,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2024-09-15,Success,Paul Haylett,"September 15, 2024",https://www.youtube.com/watch?v=bcfI3Sxp6fw,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2024-09-11,Success,Unknown Speaker,"September 11, 2024",https://www.youtube.com/watch?v=txSyHwbHDPY,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2024-09-08,Success,Craig Booher,"September 8, 2024",https://www.youtube.com/watch?v=HfWN7Ks3JjU,2026-01-10,Unknown,Church Service,,,Grace Tabernacle Nampa
2024-09-04,Success,Craig Booher,"September 4, 2024",https://www.youtube.com/watch?v=E3_XctX8Tdg,2026-01-10,Unknown,Church Service,,,Grace Tabernacle Nampa
2024-09-01,Success,Paul Haylett,"September 1, 2024",https://www.youtube.com/watch?v=-VL6NxZ-yms,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2024-08-28,Success,Unknown Speaker,"August 28, 2024",https://www.youtube.com/watch?v=sEyNRsStdkE,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2024-08-25,Success,Paul Haylett,"August 25, 2024",https://www.youtube.com/watch?v=nCk5up_-pHM,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2024-08-21,Success,Unknown Speaker,"August 21, 2024",https://www.youtube.com/watch?v=momoyD0uEt8,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2024-08-21,No Transcript,Chris Take,"August 21, 2024 - Bro Chris Take """,https://www.youtube.com/watch?v=2ABBvcfwiiA,2026-01-05,Unknown,Church Service,Grace Tabernacle Bro Chris Take,5,Grace Tabernacle Nampa
2024-08-21,No Transcript,Chris Take,"August 21, 2024 - Bro Chris Take """,https://www.youtube.com/watch?v=nzE-U4cCB1I,2026-01-05,Unknown,Church Service,Grace Tabernacle Bro Chris Take,0,Grace Tabernacle Nampa
2024-08-18,Success,Paul Haylett,"August 18, 2024",https://www.youtube.com/watch?v=oggbenZPXv4,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2024-08-14,Success,Paul Haylett,"August 14, 2024",https://www.youtube.com/watch?v=9h-72bEVFgo,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2024-08-11,Success,Paul Haylett,"August 11, 2024",https://www.youtube.com/watch?v=M06Ybg7p5Mc,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2024-08-07,Success,Chris Take,"August 7, 2024",https://www.youtube.com/watch?v=VNJhczuebOI,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2024-08-04,Success,Paul Haylett,"August 4, 2024",https://www.youtube.com/watch?v=uP-7L73re2M,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2024-07-31,Success,Paul Haylett,"July 31, 2024",https://www.youtube.com/watch?v=qdAq7qFtg5E,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2024-07-28,Success,Paul Haylett,"July 28, 2024",https://www.youtube.com/watch?v=nnPd-IexOwU,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2024-07-24,Success,Paul Haylett,"July 24, 2024",https://www.youtube.com/watch?v=U03bkymx3pg,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
