date,status,speaker,title,url,last_checked,language,type,description,duration,church
2024-12-31,Success,Joshua Chetty,Christ In Bride Form The Word Made Flesh Once More  Bro Joshua Chetty  29-12-2024,https://www.youtube.com/watch?v=VfchyoQxL6g,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2024-12-21,Success,Adrian Gengan,The Holy Ghost Seed In The Bride  Pastor Adrian Gengan  15-12-2024,https://www.youtube.com/watch?v=lTXiE-qOuWk,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2024-01-12,Success,Adrian Gengan,The Bride's Jubilee Trumpet In The Days Of Our Prophecy  Pastor Adrian Gengan  01122024,https://www.youtube.com/watch?v=aDN0tndMurw,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2024-12-01,Success,Adrian Gengan,The Greatest & Most Powerful Force in Heaven & Earth  Pastor Adrian Gengan  24-11-2024,https://www.youtube.com/watch?v=gp4SVNVmlIo,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2024-11-30,Success,Joshua Chetty,The Bride Ministering in Love & Power  Brother Joshua Chetty  17-11-2024,https://www.youtube.com/watch?v=wC04lrRHLng,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2024-11-27,Success,Adrian Gengan,Your Identity Releases Your Authority  Pastor Adrian Gengan  13-11-2024,https://www.youtube.com/watch?v=Bac32KtwcsA,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2024-10-11,Success,Unknown Speaker,Love Produces Faith,https://www.youtube.com/watch?v=T-ThteHGRk8,2026-01-07,Unknown,Church Service,,,Son Of Man Revealed Ministries
2024-06-11,Success,Adrian Gengan,God's Glorious Holy Ghost Filled Church  Pastor Adrian Gengan  06-11-2024,https://www.youtube.com/watch?v=MqmnvOL_ePo,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2024-03-11,Success,Unknown Speaker,"Faith, Hope & Charity",https://www.youtube.com/watch?v=_g3P3Vb-oYU,2026-01-07,Unknown,Church Service,,,Son Of Man Revealed Ministries
2024-11-02,Success,Unknown Speaker,A Three Dimensional Being,https://www.youtube.com/watch?v=v0aTE5MqY3o,2026-01-07,Unknown,Church Service,,,Son Of Man Revealed Ministries
2024-10-30,Success,Joshua Chetty,Brother Joshua Chetty  23-10-2024,https://www.youtube.com/watch?v=F_xPZEKE1CU,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
